element_name,element_class_sfb_mmg,worksection_class_sfb_mmg,worksection_name,activity_name,techflow_name,LCS_name,LCM_code,LCM_nest1_code,LCM_nest2_code,activity_type,techflow_unit,techflow_amount,indicator_GWP,indicator_PM,indicator_EP,indicator_old,indicator_aci,indicator_pof,indicator_dare,indicator_darf,indicator_HTc,indicator_HTnc,indicator_irhh,indicator_ecofw,indicator_ws,indicator_luosom,indicator_luobio,indicator_luourb,indicator_luoagr,indicator_luofor,indicator_lutsom,indicator_lutbio,indicator_luturb,indicator_lutagr
FR04 tim frame + str bale,27.1,(47./211)Cp1 - AA - 0050,Roof finish | Cladding - horizontal surfaces | Loose filling | Gravel (50 mm),gravel (5 cm),"Transport, freight, lorry 3.5-7.5 metric ton, EURO5 {RER}| transport, freight, lorry 3.5-7.5 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,A4,Transport to site,tkm,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR04 tim frame + str bale,27.1,(47./211)Cp1 - AA - 0050,Roof finish | Cladding - horizontal surfaces | Loose filling | Gravel (50 mm),gravel (5 cm),"Transport, freight, lorry 16-32 metric ton, EURO5 {RER}| transport, freight, lorry 16-32 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,C2,Transport EOL,tkm,0.02,0.003586333,1.6916E-06,1.8914E-06,6.73963E-10,1.15948E-05,9.89666E-07,1.08507E-08,0.054311374,2.62376E-11,5.27518E-10,0.000253687,0.008931876,4.56236E-07,0.002936266,0.00016996,0.000196163,4.4563E-07,4.24591E-05,0.010730857,9.97573E-06,1.24279E-06,-4.89572E-07
FR04 tim frame + str bale,27.1,(47./211)Cp1 - AA - 0050,Roof finish | Cladding - horizontal surfaces | Loose filling | Gravel (50 mm),gravel (5 cm),"Transport, freight, lorry 7.5-16 metric ton, EURO5 {RER}| transport, freight, lorry 7.5-16 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,C2,Transport EOL,tkm,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR04 tim frame + str bale,27.1,(47./211)Cp1 - AA - 0050,Roof finish | Cladding - horizontal surfaces | Loose filling | Gravel (50 mm),gravel (5 cm),"Transport, freight, lorry 3.5-7.5 metric ton, EURO5 {RER}| transport, freight, lorry 3.5-7.5 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,C2,Transport EOL,tkm,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR04 tim frame + str bale,27.1,(47./211)Cp1 - AA - 0050,Roof finish | Cladding - horizontal surfaces | Loose filling | Gravel (50 mm),gravel (5 cm),Sorting of waste stony fraction and inert waste [BE],A4-5: Construction process stage,A5,A5,C3,Process,kg ,0.38,0.000530977,2.53422E-07,3.44147E-07,1.19575E-10,1.8189E-06,1.22798E-07,1.06833E-09,0.007638146,1.21366E-11,4.66115E-11,0.000151794,0.000210547,1.24063E-06,0.000771326,4.33409E-05,3.14564E-05,2.36441E-07,0.000151323,0.003751166,-6.5647E-06,6.44987E-08,-1.72832E-07
FR04 tim frame + str bale,27.1,(47./211)Cp1 - AA - 0050,Roof finish | Cladding - horizontal surfaces | Loose filling | Gravel (50 mm),gravel (5 cm),"Excavation, hydraulic digger [BE]| processing | Alloc Rec, U",A4-5: Construction process stage,A5,A5,C3,Process,m3,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR04 tim frame + str bale,27.1,(47./211)Cp1 - AA - 0050,Roof finish | Cladding - horizontal surfaces | Loose filling | Gravel (50 mm),gravel (5 cm),"Landfilling of inert waste [BE]| inert material landfill | Alloc Rec, U",A4-5: Construction process stage,A5,A5,C4,Process,kg ,0.20,0.001064912,1.19412E-06,1.36369E-06,3.57597E-10,8.0437E-06,6.38625E-07,1.19538E-09,0.030291994,9.60302E-12,6.14762E-11,0.000127313,0.000576538,4.82915E-06,0.003290024,0.000187191,0.000204905,1.62324E-07,0.000135311,0.03357238,-0.000267251,5.7922E-06,-1.43009E-05
FR04 tim frame + str bale,27.1,(47./211)Cp1 - AA - 0050,Roof finish | Cladding - horizontal surfaces | Loose filling | Gravel (50 mm),gravel (5 cm),No impact incineration,A4-5: Construction process stage,A5,A5,C4,Process,kg,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR04 tim frame + str bale,27.1,(47./211)Cp1 - AA - 0050,Roof finish | Cladding - horizontal surfaces | Loose filling | Gravel (50 mm),gravel (5 cm),Sorting of waste stony fraction and inert waste [BE],A4-5: Construction process stage,A5,A5,C4,Process,kg ,0.02,2.79462E-05,1.3338E-08,1.8113E-08,6.29341E-12,9.57315E-08,6.46307E-09,5.62278E-11,0.000402008,6.38767E-13,2.45323E-12,7.98917E-06,1.10814E-05,6.52963E-08,4.05961E-05,2.2811E-06,1.6556E-06,1.24443E-08,7.96436E-06,0.00019743,-3.45511E-07,3.39467E-09,-9.09641E-09
FR04 tim frame + str bale,27.1,(47./211)Cp1 - AA - 0050,Roof finish | Cladding - horizontal surfaces | Loose filling | Gravel (50 mm),gravel (5 cm),"Gravel, unspecified [RER]| production | Alloc Rec, U",A4-5: Construction process stage,A5,A5,A1-3,Material loss,kg,4.00,0.0157,0.00001316,0.00001608,1.832E-09,0.0000968,0.00000828,1.472E-07,0.219016,4.48E-10,2.224E-09,0.001336,0.00814,0.0002428,0.029388,0.001652,0.001824,0.00000548,0.001032,0.495532,-0.00112,-0.0000252,-0.00000368
FR04 tim frame + str bale,27.1,(47./211)Cp1 - AA - 0050,Roof finish | Cladding - horizontal surfaces | Loose filling | Gravel (50 mm),gravel (5 cm),No impact deconstruction,C1-4: End of life stage,C1,C1,-,Material out,kg,80.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR04 tim frame + str bale,27.1,(47./211)Cp1 - AA - 0050,Roof finish | Cladding - horizontal surfaces | Loose filling | Gravel (50 mm),gravel (5 cm),"Transport, freight, lorry 16-32 metric ton, EURO5 {RER}| transport, freight, lorry 16-32 metric ton, EURO5 | Alloc Rec, U",C1-4: End of life stage,C2,C2,-,Transport EOL,tkm,0.44,0.071726666,3.3832E-05,3.78281E-05,1.34793E-08,0.000231897,1.97933E-05,2.17013E-07,1.086227472,5.24752E-10,1.05504E-08,0.005073742,0.178637514,9.12473E-06,0.058725317,0.003399204,0.003923266,8.91261E-06,0.000849182,0.214617146,0.000199515,2.48559E-05,-9.79145E-06
FR04 tim frame + str bale,27.1,(47./211)Cp1 - AA - 0050,Roof finish | Cladding - horizontal surfaces | Loose filling | Gravel (50 mm),gravel (5 cm),"Transport, freight, lorry 7.5-16 metric ton, EURO5 {RER}| transport, freight, lorry 7.5-16 metric ton, EURO5 | Alloc Rec, U",C1-4: End of life stage,C2,C2,-,Transport EOL,tkm,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR04 tim frame + str bale,27.1,(47./211)Cp1 - AA - 0050,Roof finish | Cladding - horizontal surfaces | Loose filling | Gravel (50 mm),gravel (5 cm),"Transport, freight, lorry 3.5-7.5 metric ton, EURO5 {RER}| transport, freight, lorry 3.5-7.5 metric ton, EURO5 | Alloc Rec, U",C1-4: End of life stage,C2,C2,-,Transport EOL,tkm,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR04 tim frame + str bale,27.1,(47./211)Cp1 - AA - 0050,Roof finish | Cladding - horizontal surfaces | Loose filling | Gravel (50 mm),gravel (5 cm),Sorting of waste stony fraction and inert waste [BE],C1-4: End of life stage,C3,C3,-,Process,kg ,7.60,0.010619539,5.06843E-06,6.88294E-06,2.3915E-09,3.6378E-05,2.45596E-06,2.13666E-08,0.152762926,2.42732E-10,9.32229E-10,0.003035884,0.004210946,2.48126E-05,0.015426526,0.000866817,0.000629129,4.72882E-06,0.003026456,0.075023319,-0.000131294,1.28997E-06,-3.45664E-06
FR04 tim frame + str bale,27.1,(47./211)Cp1 - AA - 0050,Roof finish | Cladding - horizontal surfaces | Loose filling | Gravel (50 mm),gravel (5 cm),"Excavation, hydraulic digger [BE]| processing | Alloc Rec, U",C1-4: End of life stage,C3,C3,-,Process,m3,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR04 tim frame + str bale,27.1,(47./211)Cp1 - AA - 0050,Roof finish | Cladding - horizontal surfaces | Loose filling | Gravel (50 mm),gravel (5 cm),"Landfilling of inert waste [BE]| inert material landfill | Alloc Rec, U",C1-4: End of life stage,C4,C4,-,Process,kg ,4.00,0.021298244,2.38824E-05,2.72737E-05,7.15195E-09,0.000160874,1.27725E-05,2.39075E-08,0.60583988,1.9206E-10,1.22952E-09,0.002546252,0.011530767,9.6583E-05,0.065800476,0.003743818,0.004098093,3.24647E-06,0.002706228,0.6714476,-0.005345021,0.000115844,-0.000286019
FR04 tim frame + str bale,27.1,(47./211)Cp1 - AA - 0050,Roof finish | Cladding - horizontal surfaces | Loose filling | Gravel (50 mm),gravel (5 cm),No impact incineration,C1-4: End of life stage,C4,C4,-,Process,kg,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR04 tim frame + str bale,27.1,(47./211)Cp1 - AA - 0050,Roof finish | Cladding - horizontal surfaces | Loose filling | Gravel (50 mm),gravel (5 cm),Sorting of waste stony fraction and inert waste [BE],C1-4: End of life stage,C4,C4,-,Process,kg ,0.40,0.000558923,2.6676E-07,3.6226E-07,1.25868E-10,1.91463E-06,1.29261E-07,1.12456E-09,0.008040154,1.27753E-11,4.90647E-11,0.000159783,0.000221629,1.30593E-06,0.000811922,4.5622E-05,3.3112E-05,2.48885E-07,0.000159287,0.003948596,-6.91021E-06,6.78934E-08,-1.81928E-07
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,EPDM roofing [RER]| production,A1-3: Product stage,A1-3,A1-3,-,Material in,kg,1.55,2.498172435,0.002774739,0.001053129,8.77866E-07,0.011655765,0.001138434,2.9469E-06,98.34182193,1.44708E-08,2.14038E-07,0.304234854,1.169188779,0.000454443,0.204972405,0.011685234,0.011184261,7.04154E-05,0.020088552,11.88551618,0.033093687,0.001560306,-0.000021714
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,"Transport, freight, lorry >32 metric ton, EURO5 {RER}| transport, freight, lorry >32 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A4,A4,-,Transport to site,tkm,0.09,0.008059002,4.43498E-06,4.35002E-06,1.60811E-09,2.62661E-05,2.54874E-06,1.56202E-08,0.126509812,5.31181E-11,1.49631E-09,0.000634064,0.027999974,1.58833E-06,0.012346011,0.000715142,0.000835705,7.29193E-07,0.000111918,0.028506227,2.3523E-05,3.07638E-06,-1.25301E-06
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,"Transport, freight, lorry 16-32 metric ton, EURO5 {RER}| transport, freight, lorry 16-32 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A4,A4,-,Transport to site,tkm,0.09,0.014626591,6.89907E-06,7.71395E-06,2.74871E-09,4.72887E-05,4.03628E-06,4.42536E-08,0.221504864,1.07008E-10,2.15144E-09,0.001034644,0.036427985,1.86073E-06,0.01197534,0.00069317,0.000800037,1.81747E-06,0.000173166,0.043764997,4.06853E-05,5.06864E-06,-1.99668E-06
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,"Transport, freight, lorry 7.5-16 metric ton, EURO5 {RER}| transport, freight, lorry 7.5-16 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A4,A4,-,Transport to site,tkm,0.00,0.001034409,4.65878E-07,5.30508E-07,1.87875E-10,3.32358E-06,2.81175E-07,4.12325E-09,0.015448228,8.89934E-12,1.37529E-10,7.02425E-05,0.002121208,8.02624E-08,0.000696622,4.03066E-05,4.60783E-05,1.61771E-07,1.28613E-05,0.002927068,1.93551E-06,3.43135E-07,-1.58588E-07
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,"Transport, freight, lorry 3.5-7.5 metric ton, EURO5 {RER}| transport, freight, lorry 3.5-7.5 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A4,A4,-,Transport to site,tkm,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,"Transport, freight, lorry >32 metric ton, EURO5 {RER}| transport, freight, lorry >32 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,A4,Transport to site,tkm,0.00,0.00040295,2.21749E-07,2.17501E-07,8.04053E-11,1.3133E-06,1.27437E-07,7.81011E-10,0.006325491,2.65591E-12,7.48156E-11,3.17032E-05,0.001399999,7.94165E-08,0.000617301,3.57571E-05,4.17852E-05,3.64597E-08,5.59591E-06,0.001425311,1.17615E-06,1.53819E-07,-6.26504E-08
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,"Transport, freight, lorry 16-32 metric ton, EURO5 {RER}| transport, freight, lorry 16-32 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,A4,Transport to site,tkm,0.00,0.00073133,3.44954E-07,3.85697E-07,1.37435E-10,2.36443E-06,2.01814E-07,2.21268E-09,0.011075243,5.3504E-12,1.07572E-10,5.17322E-05,0.001821399,9.30363E-08,0.000598767,3.46585E-05,4.00019E-05,9.08735E-08,8.65831E-06,0.00218825,2.03426E-06,2.53432E-07,-9.98342E-08
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,"Transport, freight, lorry 7.5-16 metric ton, EURO5 {RER}| transport, freight, lorry 7.5-16 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,A4,Transport to site,tkm,0.00,5.17205E-05,2.32939E-08,2.65254E-08,9.39375E-12,1.66179E-07,1.40587E-08,2.06163E-10,0.000772411,4.44967E-13,6.87646E-12,3.51213E-06,0.00010606,4.01312E-09,3.48311E-05,2.01533E-06,2.30392E-06,8.08856E-09,6.43065E-07,0.000146353,9.67757E-08,1.71567E-08,-7.92939E-09
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,"Transport, freight, lorry 3.5-7.5 metric ton, EURO5 {RER}| transport, freight, lorry 3.5-7.5 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,A4,Transport to site,tkm,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,"Transport, freight, lorry 16-32 metric ton, EURO5 {RER}| transport, freight, lorry 16-32 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,C2,Transport EOL,tkm,0.01,0.000948137,4.47217E-07,5.0004E-07,1.78179E-10,3.06539E-06,2.61643E-07,2.86864E-09,0.014358569,6.93656E-12,1.39463E-10,6.70685E-05,0.002361365,1.20618E-07,0.000776275,4.49332E-05,5.18607E-05,1.17814E-07,1.12251E-05,0.00283697,2.63733E-06,3.28564E-07,-1.29431E-07
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,"Transport, freight, lorry 7.5-16 metric ton, EURO5 {RER}| transport, freight, lorry 7.5-16 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,C2,Transport EOL,tkm,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,"Transport, freight, lorry 3.5-7.5 metric ton, EURO5 {RER}| transport, freight, lorry 3.5-7.5 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,C2,Transport EOL,tkm,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,Sorting of waste EPDM [BE],A4-5: Construction process stage,A5,A5,C3,Process,kg ,0.01,1.37251E-05,8.91846E-09,1.16233E-08,2.95396E-12,5.88078E-08,3.84907E-09,2.31561E-11,0.000197508,2.84033E-13,1.0634E-12,3.27825E-06,5.05493E-06,2.51012E-08,1.58818E-05,8.92447E-07,6.49523E-07,4.88328E-09,3.10209E-06,8.35387E-05,-1.15613E-07,2.22103E-09,-3.5608E-09
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,"Landfilling of waste bitumen, glued [BE]| inert material landfill",A4-5: Construction process stage,A5,A5,C4,Process,kg ,0.07,0.000371628,4.16717E-07,4.75892E-07,1.24793E-10,2.80705E-06,2.22864E-07,4.17156E-10,0.010571149,3.35122E-12,2.14537E-11,4.44289E-05,0.000201197,1.68525E-06,0.001148136,6.5325E-05,7.15066E-05,5.66469E-08,4.72203E-05,0.011715921,-9.32639E-05,2.02133E-06,-4.99067E-06
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,No impact incineration,A4-5: Construction process stage,A5,A5,C4,Process,kg,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,Sorting of waste EPDM [BE],A4-5: Construction process stage,A5,A5,C4,Process,kg ,0.07,0.000123526,8.02661E-08,1.04609E-07,2.65856E-11,5.29271E-07,3.46416E-08,2.08405E-10,0.001777572,2.55629E-12,9.57058E-12,2.95043E-05,4.54944E-05,2.25911E-07,0.000142936,8.03202E-06,5.84571E-06,4.39495E-08,2.79189E-05,0.000751849,-1.04052E-06,1.99893E-08,-3.20472E-08
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,EPDM roofing [RER]| production,A4-5: Construction process stage,A5,A5,A1-3,Material loss,kg,0.08,0.124908622,0.000138737,5.26565E-05,4.38933E-08,0.000582788,5.69217E-05,1.47345E-07,4.917091097,7.23542E-10,1.07019E-08,0.015211743,0.058459439,2.27222E-05,0.01024862,0.000584262,0.000559213,3.52077E-06,0.001004428,0.594275809,0.001654684,7.80153E-05,-1.0857E-06
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,No impact material,B1-4: Use stage (embodied),B2.3,B2.3,-,Process,kg,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,EPDM roofing [RER]| production,B1-4: Use stage (embodied),B2.3,B2.3,-,Process,kg,1.55,2.498172435,0.002774739,0.001053129,8.77866E-07,0.011655765,0.001138434,2.9469E-06,98.34182193,1.44708E-08,2.14038E-07,0.304234854,1.169188779,0.000454443,0.204972405,0.011685234,0.011184261,7.04154E-05,0.020088552,11.88551618,0.033093687,0.001560306,-0.000021714
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,"Transport, freight, lorry >32 metric ton, EURO5 {RER}| transport, freight, lorry >32 metric ton, EURO5 | Alloc Rec, U",B1-4: Use stage (embodied),B4.1,B4,A4,Transport to site,tkm,0.09,0.008059002,4.43498E-06,4.35002E-06,1.60811E-09,2.62661E-05,2.54874E-06,1.56202E-08,0.126509812,5.31181E-11,1.49631E-09,0.000634064,0.027999974,1.58833E-06,0.012346011,0.000715142,0.000835705,7.29193E-07,0.000111918,0.028506227,2.3523E-05,3.07638E-06,-1.25301E-06
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,"Transport, freight, lorry >32 metric ton, EURO5 {RER}| transport, freight, lorry >32 metric ton, EURO5 | Alloc Rec, U",B1-4: Use stage (embodied),B4.1,B4,A5,Transport to site,tkm,0.00,0.00040295,2.21749E-07,2.17501E-07,8.04053E-11,1.3133E-06,1.27437E-07,7.81011E-10,0.006325491,2.65591E-12,7.48156E-11,3.17032E-05,0.001399999,7.94165E-08,0.000617301,3.57571E-05,4.17852E-05,3.64597E-08,5.59591E-06,0.001425311,1.17615E-06,1.53819E-07,-6.26504E-08
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,"Transport, freight, lorry 16-32 metric ton, EURO5 {RER}| transport, freight, lorry 16-32 metric ton, EURO5 | Alloc Rec, U",B1-4: Use stage (embodied),B4.1,B4,A4,Transport to site,tkm,0.09,0.014626591,6.89907E-06,7.71395E-06,2.74871E-09,4.72887E-05,4.03628E-06,4.42536E-08,0.221504864,1.07008E-10,2.15144E-09,0.001034644,0.036427985,1.86073E-06,0.01197534,0.00069317,0.000800037,1.81747E-06,0.000173166,0.043764997,4.06853E-05,5.06864E-06,-1.99668E-06
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,"Transport, freight, lorry 16-32 metric ton, EURO5 {RER}| transport, freight, lorry 16-32 metric ton, EURO5 | Alloc Rec, U",B1-4: Use stage (embodied),B4.1,B4,A5,Transport to site,tkm,0.00,0.00073133,3.44954E-07,3.85697E-07,1.37435E-10,2.36443E-06,2.01814E-07,2.21268E-09,0.011075243,5.3504E-12,1.07572E-10,5.17322E-05,0.001821399,9.30363E-08,0.000598767,3.46585E-05,4.00019E-05,9.08735E-08,8.65831E-06,0.00218825,2.03426E-06,2.53432E-07,-9.98342E-08
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,"Transport, freight, lorry 7.5-16 metric ton, EURO5 {RER}| transport, freight, lorry 7.5-16 metric ton, EURO5 | Alloc Rec, U",B1-4: Use stage (embodied),B4.1,B4,A4,Transport to site,tkm,0.00,0.001034409,4.65878E-07,5.30508E-07,1.87875E-10,3.32358E-06,2.81175E-07,4.12325E-09,0.015448228,8.89934E-12,1.37529E-10,7.02425E-05,0.002121208,8.02624E-08,0.000696622,4.03066E-05,4.60783E-05,1.61771E-07,1.28613E-05,0.002927068,1.93551E-06,3.43135E-07,-1.58588E-07
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,"Transport, freight, lorry 7.5-16 metric ton, EURO5 {RER}| transport, freight, lorry 7.5-16 metric ton, EURO5 | Alloc Rec, U",B1-4: Use stage (embodied),B4.1,B4,A4,Transport to site,tkm,0.00,5.17205E-05,2.32939E-08,2.65254E-08,9.39375E-12,1.66179E-07,1.40587E-08,2.06163E-10,0.000772411,4.44967E-13,6.87646E-12,3.51213E-06,0.00010606,4.01312E-09,3.48311E-05,2.01533E-06,2.30392E-06,8.08856E-09,6.43065E-07,0.000146353,9.67757E-08,1.71567E-08,-7.92939E-09
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,"Transport, freight, lorry 3.5-7.5 metric ton, EURO5 {RER}| transport, freight, lorry 3.5-7.5 metric ton, EURO5 | Alloc Rec, U",B1-4: Use stage (embodied),B4.1,B4,A4,Transport to site,tkm,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,"Transport, freight, lorry 3.5-7.5 metric ton, EURO5 {RER}| transport, freight, lorry 3.5-7.5 metric ton, EURO5 | Alloc Rec, U",B1-4: Use stage (embodied),B4.1,B4,A5,Transport to site,tkm,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,"Transport, freight, lorry 16-32 metric ton, EURO5 {RER}| transport, freight, lorry 16-32 metric ton, EURO5 | Alloc Rec, U",B1-4: Use stage (embodied),B4.1,B4,C2,Transport EOL,tkm,0.12,0.018962737,8.94435E-06,1.00008E-05,3.56358E-09,6.13077E-05,5.23286E-06,5.73729E-08,0.287171388,1.38731E-10,2.78925E-09,0.001341371,0.047227293,2.41235E-06,0.015525506,0.000898665,0.001037213,2.35627E-06,0.000224502,0.056739408,5.27467E-05,6.57127E-06,-2.58861E-06
FR04 tim frame + str bale,27.1,(47./211)Ln5 - AA - 0001,Roof finish | Cladding - horizontal surfaces | Proofing sheet | EPDM (1.2 mm) | Loose laid,EPDM roofing,"Transport, freight, lorry 16-32 metric ton, EURO5 {RER}| transport, freight, lorry 16-32 metric ton, EURO5 | Alloc Rec, U",B1-4: Use stage (embodied),B4.1,B4,A5,Transport EOL,tkm,0.01,0.000948137,4.47217E-07,5.0004E-07,1.78179E-10,3.06539E-06,2.61643E-07,2.86864E-09,0.014358569,6.93656E-12,1.39463E-10,6.70685E-05,0.002361365,1.20618E-07,0.000776275,4.49332E-05,5.18607E-05,1.17814E-07,1.12251E-05,0.00283697,2.63733E-06,3.28564E-07,-1.29431E-07
